374, 0000360359
056, 0011610249
422, 0000631468
055, 0001109418
437, 0000368640
001, 0014356696
052, 0001965247
057, 0001783334
215, 0001136323
003, 0012233516
448, 0000437821
214, 0001314671
449, 0000262514
421, 0007200589
025, 0003324406
021, 0002607441
023, 0003801555
020, 0003533630
469, 0000772333
022, 0003879096
005, 0001655145
028, 0002666273
081, 0003411916
032, 0003263765
