374, 0000360320
056, 0011610214
422, 0000631432
055, 0001109374
437, 0000368600
001, 0014356648
052, 0001965208
057, 0001783300
215, 0001136276
003, 0012233468
448, 0000437768
214, 0001314636
449, 0000262475
421, 0007200531
025, 0003324367
021, 0002607398
023, 0003801523
020, 0003533590
469, 0000772296
022, 0003879038
005, 0001655107
028, 0002666223
081, 0003411877
032, 0003263716
